x;y;z;State_predicted
47.071375531;14.723910955;159.678909972;broken
39.307984033;4.644246969;149.216665913;broken
30.988687137;-0.652719983;137.913339375;broken
23.394749428;-2.502858949;127.147379972;broken
17.179323418;-2.365656596;117.328585896;broken
12.488528215;-1.280569294;108.440112076;broken
9.183944813;0.16677071;100.355503278;broken
7.019823028;1.717912342;92.958767892;broken
5.747364464;3.315326901;86.170281692;broken
5.163675449;5.016765001;79.943473563;broken
5.128416941;6.948262116;74.259429551;broken
5.565179783;9.285283509;69.128119654;broken
6.458004677;12.252560269;64.599570119;broken
7.848698019;16.135426415;60.789272265;broken
9.837512834;21.295834177;57.926324272;broken
12.587509957;28.181892231;56.439077519;broken
16.330161702;37.305248579;57.098565664;broken
21.364182553;49.124816081;61.231298403;broken
28.026734599;63.702286986;70.942298182;broken
36.588867172;79.894082074;89.031144906;broken
46.982118749;93.901644438;117.677071763;broken
58.242804914;97.960321646;154.534388295;broken
67.77500893;82.789691843;187.884397468;broken
71.378532829;47.931690864;201.226045949;broken
65.751290757;9.030581031;190.951346724;broken
52.138320423;-17.299083509;169.478084897;broken
35.473343479;-28.931621661;148.613310404;broken
20.016151846;-32.000961896;132.392560993;broken
7.532044548;-32.009633921;120.578465863;broken
-1.957958285;-31.869805284;112.07447174;broken
-9.136801565;-32.778913974;106.102199977;broken
-14.810908543;-35.11129317;102.340143594;broken
-19.683000853;-38.870906629;100.819514912;broken
-24.288098239;-43.841237712;101.810220107;broken
-28.980851713;-49.56252483;105.6993038;broken
-33.920453261;-55.217622416;112.791143359;broken
-39.031773858;-59.524910662;122.95630747;broken
-43.950126691;-60.822078782;135.16067439;broken
-47.999395193;-57.585837833;147.18136047;broken
-50.300141426;-49.406549975;156.073070497;broken
-50.085679478;-37.762827088;159.550629396;broken
-47.128194904;-25.565330779;157.276298869;broken
-41.953107514;-15.53495442;150.746918791;broken
-35.612750772;-8.930031987;142.035332883;broken
-29.208898263;-5.578938849;132.733665286;broken
-23.537708004;-4.642950288;123.69716021;broken
-19.002966152;-5.259940437;115.260741341;broken
-15.704639981;-6.81838468;107.511248201;broken
-13.571938709;-8.988414272;100.459663329;broken
-12.471892844;-11.66434798;94.122487119;broken
-12.278082077;-14.898640266;88.558088571;broken
-12.907016042;-18.852070212;83.892343073;broken
-14.333829043;-23.759106562;80.35285323;broken
-16.595895647;-29.895010315;78.322249295;broken
-19.787683168;-37.519910964;78.413644899;broken
-24.043417839;-46.757555314;81.55245093;broken
-29.494810833;-57.34318826;88.993813182;broken
-36.178421415;-68.17390087;102.08033472;broken
-43.857336484;-76.722649517;121.37714484;broken
-51.745011612;-78.850466058;144.95526428;broken
-58.250320679;-70.318465677;166.900523283;broken
-61.146675479;-50.726816567;179.25282707;broken
-58.64590934;-26.274852836;178.195917081;broken
-50.876855779;-5.634170541;167.183812995;broken
-40.018611322;6.955557082;152.473941075;broken
-28.744810905;12.527903092;138.208322498;broken
-18.839359546;13.96622593;125.783849737;broken
-10.966019031;13.660077355;115.193615611;broken
-5.055755899;13.032829109;106.065365891;broken
-0.714495497;12.803188898;98.072636005;broken
2.529748758;13.306433082;91.019174643;broken
5.116152996;14.713578101;84.825291603;broken
7.419535021;17.158559563;79.510138099;broken
9.756900911;20.806177309;75.197411604;broken
12.408727247;25.881431229;72.151916504;broken
15.642176202;32.66306428;70.85194466;broken
19.727189341;41.420723831;72.098581818;broken
24.933637619;52.239963667;77.135479629;broken
31.48715587;64.634676607;87.657327579;broken
39.442560847;76.847345688;105.360695986;broken
48.419709209;85.002075059;130.419970071;broken
57.199477013;83.214690279;158.760639749;broken
63.443128197;66.936563069;180.879831596;broken
64.281552566;39.207489169;187.536683711;broken
58.263777351;11.143172584;178.727891272;broken
46.954832207;-8.00132978;162.377266613;broken
33.76535333;-17.223403571;145.600662915;broken
21.528051674;-20.116880188;131.264528861;broken
11.533268027;-20.257150638;119.594394857;broken
3.903567547;-19.832598653;110.045336934;broken
-1.793112341;-19.931495687;102.11453373;broken
-6.146324344;-21.044847493;95.524769545;broken
-9.7219699;-23.402274417;90.212383079;broken
-13.005242984;-27.146553341;86.300905322;broken
-16.39915747;-32.400021074;84.107768772;broken
-20.239364735;-39.24762792;84.182498488;broken
-24.801347899;-47.627511689;87.34668383;broken
-30.279627209;-57.094229663;94.655134024;broken
-36.715131798;-66.431565018;107.099900005;broken
-43.847075771;-73.231378643;124.790961936;broken
-50.89930846;-73.95223016;145.586175772;broken
-56.432009668;-65.421226389;164.250551555;broken
-58.589421681;-47.906665768;174.441101108;broken
-56.025560262;-26.708302772;173.386946571;broken
-48.989418464;-8.706795403;163.853047974;broken
-39.32158893;2.641249475;150.78782205;broken
-29.250507712;7.952562396;137.668066102;broken
-20.321770886;9.460719691;125.850781876;broken
-13.173973148;9.158523999;115.488690302;broken
-7.814173833;8.303131416;106.346477862;broken
-3.946020573;7.553144414;98.167501942;broken
-1.186220976;7.209615779;90.769244217;broken
0.828779845;7.398787652;84.040863044;broken
2.405581719;8.185575721;77.923340507;broken
3.792780279;9.639529248;72.397549348;broken
5.196000032;11.873695697;67.485431449;broken
6.798646991;15.070043646;63.266166489;broken
8.783782189;19.498346448;59.91244655;broken
11.355277611;25.527584246;57.757966321;broken
14.756631203;33.61564986;57.413801484;broken
19.282795681;44.235518612;59.950780044;broken
25.271449184;57.639253696;67.127474901;broken
33.039722267;73.26783025;81.481280209;broken
42.694468183;88.570423625;105.649081687;broken
53.704697489;97.464654688;139.635095288;broken
64.207087217;90.708492827;175.802033056;broken
70.567424563;62.996693992;198.239596862;broken
68.750449226;23.860689738;196.56117207;broken
57.976906949;-8.129913327;178.113826727;broken
42.111270083;-24.947729158;156.410016514;broken
26.017110265;-30.661319583;138.349650488;broken
12.414287101;-31.443897287;124.896714704;broken
1.888322848;-31.145466072;115.100591777;broken
-6.039786493;-31.519579716;108.029386513;broken
-12.154936866;-33.209355447;103.19245327;broken
-17.207997326;-36.358786186;100.492711923;broken
-21.804186652;-40.866108245;100.117674115;broken
-26.379047835;-46.423253045;102.439030816;broken
-31.189657085;-52.429769929;107.87238221;broken
-36.287284168;-57.853344461;116.612637009;broken
-41.463138638;-61.167764189;128.195220006;broken
-46.19224877;-60.606280867;141.019633468;broken
-49.651616473;-54.949863839;152.316964019;broken
-50.923195841;-44.60388476;159.114942911;broken
-49.406561182;-31.948795037;159.86220128;broken
-45.216697307;-20.167576591;155.221113233;broken
-39.204908335;-11.468625985;147.228281556;broken
-32.548200571;-6.370109259;137.893921284;broken
-26.265458656;-4.240201342;128.488808492;broken
-20.979396901;-4.124240472;119.58717008;broken
-16.934159358;-5.230960169;111.366650019;broken
-14.125391553;-7.068733138;103.850062471;broken
-12.431793533;-9.41399957;97.032187665;broken
-11.707522982;-12.239138571;90.933437622;broken
-11.835110723;-15.650720421;85.625565018;broken
-12.750857051;-19.847997562;81.256821334;broken
-14.454170773;-25.094284677;78.091381951;broken
-17.00779811;-31.684215998;76.571588757;broken
-20.530138403;-39.877401475;77.403752034;broken
-25.17348154;-49.747851977;81.64288495;broken
-31.071330445;-60.872887082;90.678095591;broken
-38.223704038;-71.798555412;105.862718313;broken
-46.281668368;-79.420569605;127.364033725;broken
-54.235004665;-79.06113812;152.157235431;broken
-60.193276694;-66.795823763;172.961437867;broken
-61.777887991;-44.040475794;181.812804484;broken
-57.520909063;-18.925260522;176.946233932;broken
-48.257953413;0.122502177;163.68695483;broken
-36.646644072;10.583979213;148.362056984;broken
-25.311294483;14.622427544;134.323456172;broken
-15.727201197;15.301050263;122.368829876;broken
-8.280420846;14.805614193;112.251183514;broken
-2.739772437;14.341983893;103.555411634;broken
1.359849082;14.493175631;95.980942485;broken
4.511847454;15.532951051;89.375023891;broken
7.156912317;17.62017198;83.710536981;broken
9.668094636;20.904768363;79.077024451;broken
12.364896331;25.576950383;75.702657345;broken
15.535789304;31.872178753;74.011467893;broken
19.456522772;40.020634158;74.714577329;broken
24.391909504;50.098334746;78.911841268;broken
30.561451562;61.699191151;88.104691855;broken
38.034509064;73.344785296;103.843271405;broken
46.508975359;81.746064574;126.505046097;broken
54.965876771;81.749467673;153.006785318;broken
61.393938587;68.813351595;175.380060136;broken
63.174597709;44.317114874;184.682742876;broken
58.648801829;17.367578323;179.041799349;broken
48.741308187;-2.674114884;164.630626136;broken
36.40160665;-13.320031116;148.459241785;broken
24.468413586;-17.218312385;134.003846756;broken
14.463599353;-17.775263758;121.941471851;broken
6.726272207;-17.307051172;111.905213121;broken
0.958274596;-17.045208959;103.418951949;broken
-3.362561457;-17.570089566;96.169647584;broken
-6.772368203;-19.154063782;90.026727545;broken
-9.743975142;-21.960916255;85.016624865;broken
-12.676041009;-26.144101132;81.31994646;broken
-15.908375439;-31.875778861;79.304791985;broken
-19.74055226;-39.310935019;79.591524054;broken
-24.437444122;-48.460282947;83.122653911;broken
-30.20292544;-58.916017787;91.151651158;broken
-37.094067603;-69.379530788;104.934213248;broken
-44.842578768;-77.099129416;124.757715596;broken
-52.584150923;-77.84627856;148.190316516;broken
-58.647061556;-67.750686447;168.912468978;broken
-60.83193153;-47.298404863;179.31836457;broken
-57.58388513;-23.27913114;176.653282523;broken
-49.350744172;-3.884292499;164.996712565;broken
-38.438795771;7.523654468;150.363356286;broken
-27.407807713;12.366909784;136.424626601;broken
-17.861875514;13.471811559;124.313199913;broken
-10.341790617;13.05901215;113.950719098;broken
-4.725597953;12.423410028;104.972734411;broken
-0.609836037;12.211679897;97.075193262;broken
2.467327787;12.724399537;90.078074281;broken
4.929025007;14.117949302;83.908946536;broken
7.134366838;16.521499705;78.586708712;broken
9.387278726;20.100178412;74.228388946;broken
11.958374651;25.08354555;71.085670053;broken
15.108415667;31.761960019;69.616923177;broken
19.105266311;40.431258185;70.598459219;broken
24.223504361;51.231539907;75.25516704;broken
30.705432892;63.778111018;85.302790631;broken
38.642875642;76.467429746;102.572886624;broken
47.720768627;85.562901462;127.579130479;broken
56.802880507;85.069651059;156.710831861;broken
63.58690544;69.784030245;180.508560675;broken
65.074215393;41.890130905;188.838327355;broken
59.510035116;12.591081879;180.732764711;broken
48.249486339;-7.86427726;164.202472907;broken
34.782183075;-17.874971365;146.968177384;broken
22.144466009;-21.092292869;132.257932973;broken
11.767643879;-21.324401237;120.3751703;broken
3.825553051;-20.920452503;110.746899177;broken
-2.113488282;-21.044802695;102.833620923;broken
-6.657003741;-22.21670571;96.338550772;broken
-10.391332214;-24.671009163;91.196189532;broken
-13.818454682;-28.542215386;87.542148526;broken
-17.352157251;-33.93012567;85.715755112;broken
-21.330869671;-40.874362399;86.290730975;broken
-26.021307926;-49.230005361;90.095922758;broken
-31.591395311;-58.415706823;98.132230018;broken
-38.029230073;-67.03516754;111.199389985;broken
-44.990655065;-72.5458498;129.007584638;broken
-51.603901802;-71.549520612;148.912893803;broken
-56.390850316;-61.542757534;165.557651824;broken
-57.627308048;-43.735644504;173.358953489;broken
-54.293308798;-23.684258;170.701992161;broken
-46.947136606;-7.456893861;160.756881931;broken
-37.469478347;2.421827516;148.027744504;broken
-27.89556494;6.871934875;135.441434203;broken
-19.551364984;7.980880965;124.08017685;broken
-12.943625957;7.51114012;114.037752539;broken
-8.034482098;6.553615581;105.101694426;broken
-4.533338655;5.670740466;97.048442147;broken
-2.084359666;5.109261112;89.716962164;broken
-0.35789068;4.958777883;83.003898053;broken
0.918109775;5.249598549;76.844831327;broken
1.957667081;6.008760078;71.201189136;broken
2.9299294;7.292022044;66.055754558;broken
3.976831635;9.204420547;61.416426998;broken
5.231452974;11.917415831;57.329430319;broken
6.836084059;15.686956143;53.906731662;broken
8.960293359;20.872639856;51.377895508;broken
11.819256519;27.950589201;50.184520779;broken
15.690776362;37.494866743;51.143998445;broken
20.923758054;50.059838861;55.704766213;broken
27.916417447;65.805151557;66.241829651;broken
37.009713634;83.563927938;86.037189382;broken
48.182725067;99.070477051;117.800963705;broken
60.395785543;103.205743705;158.870694124;broken
70.670175502;84.926998782;195.022796233;broken
74.091813089;44.520858862;206.850143342;broken
66.994784075;1.904305372;192.425960856;broken
51.373069186;-24.589003827;167.952455021;broken
33.142171663;-34.985180777;146.13612611;broken
16.791607077;-37.141576959;130.235294561;broken
3.847642909;-36.913249266;119.37482722;broken
-5.934971213;-37.027464489;112.219562274;broken
-13.397169599;-38.422550378;107.958529015;broken
-19.403260986;-41.226129111;106.296996256;broken
-24.640749336;-45.174546279;107.265231239;broken
-29.568860602;-49.717977806;111.016925615;broken
-34.404648731;-53.994607652;117.588985912;broken
-39.106238872;-56.819735621;126.585057529;broken
-43.357478092;-56.855964434;136.854423092;broken
-46.597114814;-53.100392163;146.430560063;broken
-48.157901378;-45.574972275;153.055438406;broken
-47.537998393;-35.681689371;155.197187741;broken
-44.692484228;-25.672156783;152.787950753;broken
-40.127605641;-17.509330629;147.00064388;broken
-34.699219638;-12.094795862;139.382035628;broken
-29.274157932;-9.332441426;131.160438548;broken
-24.488145971;-8.638635651;123.05947917;broken
-20.684263494;-9.387054843;115.424352585;broken
-17.972933418;-11.120128594;108.404891572;broken
-16.32826026;-13.590799807;102.085972599;broken
-15.671269751;-16.730919118;96.561111285;broken
-15.925585599;-20.602533472;91.976074259;broken
-17.048053089;-25.350815593;88.565983781;broken
-19.04071609;-31.154824325;86.69873831;broken
-21.948102066;-38.157460186;86.925103163;broken
-25.838348015;-46.342660338;90.014037746;broken
-30.759382973;-55.31931714;96.905694088;broken
-36.653767173;-63.994550197;108.435199675;broken
-43.215555099;-70.246623447;124.624679375;broken
-49.703011502;-71.026759258;143.56132064;broken
-54.820710964;-63.633883896;160.749713418;broken
-56.935872467;-48.207744773;170.705068216;broken
-54.841121821;-29.086132027;170.720018668;broken
-48.65992427;-12.223419985;162.731249467;broken
-39.915163242;-1.035204689;150.91121242;broken
-30.583973189;4.5788042;138.522871027;broken
-22.144906616;6.406397736;127.044877353;broken
-15.292593571;6.238296135;116.795662025;broken
-10.125180042;5.280822252;107.647165052;broken
-6.427739492;4.191993906;99.393949704;broken
-3.879003476;3.270754206;91.871036657;broken
-2.163061632;2.619394777;84.966005288;broken
-1.015272094;2.248909908;78.603610849;broken
-0.231868414;2.139290929;72.730572967;broken
0.337209829;2.271275754;67.306150691;broken
0.801385651;2.642218987;62.297564264;broken
1.243185651;3.274523838;57.678579527;broken
1.730706816;4.221973742;53.430368246;broken
2.328610878;5.577347197;49.544800521;broken
3.108307595;7.483631559;46.031546846;broken
4.158385346;10.150613822;42.932205991;broken
5.59652018;13.878077918;40.347952823;broken
7.584094037;19.085144242;38.493253908;broken
10.344346086;26.339573157;37.798816233;broken
14.183200583;36.36358843;39.10252117;broken
19.506493666;49.945304584;43.976928396;broken
26.811808287;67.568226047;55.186328327;broken
36.593348549;88.343648772;76.928068599;broken
49.013420603;107.66258002;113.399396685;broken
63.089218863;114.170404645;162.555614903;broken
75.348703451;92.427275168;206.13233177;broken
79.447560663;42.028471623;217.453594055;broken
70.466979293;-8.73595263;196.292289488;broken
51.458275632;-36.779692657;166.49484204;broken
30.281163242;-45.810803882;142.965591723;broken
12.019091133;-46.883299937;127.782870304;broken
-2.117482724;-46.511911685;119.029654677;broken
-12.772145675;-47.056380849;114.950194737;broken
-21.000362116;-48.872334891;114.577940705;broken
-27.689635582;-51.454571657;117.420854505;broken
-33.39322024;-53.869108967;123.044334861;broken
-38.307433535;-54.956866599;130.69907664;broken
-42.30329747;-53.60377293;139.081143066;broken
-45.01541158;-49.18436502;146.408853194;broken
-46.015960406;-42.014081622;150.943538687;broken
-45.055509498;-33.408106367;151.714841828;broken
-42.260132746;-25.123302607;148.88051313;broken
-38.147293513;-18.550035681;143.42517073;broken
-33.443951633;-14.274606085;136.535285199;broken
-28.843308702;-12.19092231;129.153662855;broken
-24.846735968;-11.86407688;121.868458048;broken
-21.730897787;-12.835115557;115.000295188;broken
-19.595910051;-14.770363002;108.729116119;broken
-18.437778759;-17.494698446;103.191182484;broken
-18.211439484;-20.969175089;98.541271764;broken
-18.873296029;-25.249288078;94.995821779;broken
-20.403534121;-30.434508785;92.870572727;broken
-22.81096804;-36.601722657;92.615602436;broken
-26.120749148;-43.703044656;94.832754253;broken
-30.34050007;-51.403906874;100.228870523;broken
-35.395717703;-58.856508093;109.411261621;broken
-41.026307397;-64.486674387;122.407088431;broken
-46.656795474;-66.058359642;137.923930162;broken
-51.313170874;-61.456066171;152.853655041;broken
-53.747465746;-50.277849858;163.059038236;broken
-52.914757933;-35.034502886;165.714701297;broken
-48.623496721;-20.083661624;161.153639774;broken
-41.773936298;-8.843328043;152.07619965;broken
-33.870590317;-2.248780661;141.330516971;broken
-26.281356;0.571962081;130.657582858;broken
-19.83655966;0.989124792;120.744850007;broken
-14.838395392;0.11997352;111.714992824;broken
-11.248386853;-1.346426753;103.494767725;broken
-8.871916429;-3.074922322;95.985402032;broken
-7.480637843;-4.966239848;89.115697148;broken
-6.877182324;-7.065825451;82.850468853;broken
-6.922456675;-9.509664233;77.190942422;broken
-7.543386489;-12.499765787;72.181676569;broken
-8.73291752;-16.299422178;67.930843461;broken
-10.548878638;-21.238324739;64.650997897;broken
-13.114345702;-27.714663848;62.731400849;broken
-16.618422057;-36.17023556;62.856194176;broken
-21.310857298;-46.987036473;66.173603911;broken
-27.4731403;-60.199662214;74.463631614;broken
-35.327505559;-74.84851573;90.057371298;broken
-44.812548;-87.852174564;114.828125891;broken
-55.142058376;-92.959951176;147.262316926;broken
-64.218352648;-82.320317477;178.558532018;broken
-68.562824207;-53.930268994;194.807054047;broken
-65.051010956;-18.731895604;190.009690648;broken
-53.934423271;8.173614779;172.295586819;broken
-39.028494139;21.938546266;152.581022275;broken
-24.396404442;26.560546384;136.004451291;broken
-12.166736244;27.127166394;123.209059633;broken
-2.736199611;26.805277309;113.422693132;broken
4.35375485;27.098563255;105.897642721;broken
9.812508867;28.616811363;100.237040454;broken
14.325541466;31.569632298;96.370691379;broken
18.464123266;35.989134865;94.491075668;broken
22.670126049;41.778434093;95.012720955;broken
27.25611998;48.637048504;98.523695626;broken
32.387542826;55.885272678;105.647152983;broken
38.02699799;62.238283845;116.692712985;broken
43.837706595;65.705861819;131.022811418;broken
49.086063849;63.99319161;146.369165947;broken
52.663774512;55.74212917;158.924995594;broken
53.40257963;42.084395819;165.037918314;broken
50.686215515;26.729225373;163.553513303;broken
44.936537881;13.734177191;156.278848632;broken
37.447971316;5.152419675;146.153609247;broken
29.697038922;0.798332794;135.430471384;broken
22.761349451;-0.561074314;125.216163052;broken
17.163967747;-0.174332219;115.842751684;broken
13.002775756;1.091686228;107.306719168;broken
10.144114269;2.762272781;99.518650622;broken
8.372472312;4.647849071;92.399236611;broken
7.478562734;6.740606618;85.903374006;broken
7.301453266;9.145614144;80.023465608;broken
7.744051877;12.0447114;74.794579135;broken
8.776210163;15.683889352;70.311078099;broken
10.434053168;20.373852463;66.761839146;broken
12.819604999;26.491253907;64.493814445;broken
16.100800737;34.45932739;64.11685841;broken
20.506847134;44.663987322;66.656806799;broken
26.304560779;57.215521455;73.719998517;broken
33.723191341;71.401756292;87.478732678;broken
42.766046929;84.694017601;109.923213955;broken
52.82875989;91.656258976;140.452305963;broken
62.147359671;84.731985405;172.092153832;broken
67.567669847;60.220496778;191.794275501;broken
65.804348311;26.155207002;191.242647077;broken
56.288554397;-2.532732096;175.822685468;broken
42.171445638;-18.646484483;156.403797966;broken
27.575142409;-24.763222798;139.262852557;broken
15.01393476;-25.917914884;125.751520501;broken
5.190290845;-25.617209464;115.298387494;broken
-2.203509229;-25.636176751;107.141357645;broken
-7.827349434;-26.737230397;100.815722769;broken
-12.365720865;-29.212558027;96.178023509;broken
-16.408961784;-33.156182332;93.349199317;broken
-20.428294716;-38.553787021;92.679830758;broken
-24.778412869;-45.246778614;94.72888362;broken
-29.690820648;-52.787578378;100.194245819;broken
-35.234042503;-60.202950749;109.682622069;broken
-41.226580482;-65.762629987;123.18233315;broken
-47.115232363;-67.052412891;139.258239053;broken
-51.90015569;-61.841558711;154.536982739;broken
-54.286092415;-49.822113462;164.635404207;broken
-53.214737466;-33.82718922;166.743467308;broken
-48.561725887;-18.504974592;161.482356445;broken
-41.348105576;-7.281478721;151.833609971;broken
-33.172115131;-0.89833686;140.735098296;broken
-25.426408346;1.699312312;129.881218354;broken
-18.916235388;1.970402367;119.885239957;broken
-13.903442327;1.052054362;110.816791289;broken
-10.314123122;-0.374199915;102.573347225;broken
-7.928541552;-1.9839765;95.04037762;broken
-6.50184594;-3.682491784;88.135573378;broken
-5.825200942;-5.510778214;81.811595023;broken
-5.749739487;-7.591262356;76.052178175;broken
-6.191704976;-10.103696952;70.874088424;broken
-7.13058305;-13.28159583;66.339800665;broken
-8.606826117;-17.420931976;62.58594034;broken
-10.722211523;-22.892631594;59.876533901;broken
-13.64311234;-30.14481935;58.695905958;broken
-17.603522023;-39.663629961;59.899034981;broken
-22.897947928;-51.821299727;64.919385085;broken
-29.83955236;-66.465107823;75.938383518;broken
-38.629685671;-82.022378002;95.61630699;broken
-49.04393183;-94.071988037;125.386237416;broken
-59.85066532;-94.57089557;161.30511318;broken
-68.18352058;-75.647449446;190.524273472;broken
-69.974863508;-40.041249834;198.713508987;broken
-62.790796226;-4.199659569;185.985833395;broken
-48.728923428;18.438635591;164.910932273;broken
-32.608709264;27.920069379;145.314083264;broken
-18.081802389;30.201267481;130.095218243;broken
-6.49386562;30.068505867;118.819355255;broken
2.281103537;29.99549383;110.494892679;broken
8.932557207;31.00645286;104.460342671;broken
14.230292164;33.438210847;100.467321163;broken
18.840192648;37.320472947;98.590760383;broken
23.275459919;42.498017787;99.142604218;broken
27.888873808;48.5964358;102.582355361;broken
32.858688686;54.889188092;109.351566777;broken
38.146008543;60.140980932;119.53975677;broken
43.424801917;62.598928176;132.360890048;broken
48.026592219;60.422627246;145.693086627;broken
51.001640625;52.720234662;156.325217188;broken
51.414103194;40.647947669;161.371956513;broken
48.830225868;27.286282694;159.982013203;broken
43.659679506;15.897396861;153.589291566;broken
36.996731672;8.196456456;144.547227931;broken
30.08466562;4.148342251;134.752780161;broken
23.859948011;2.826187644;125.230700765;broken
18.811845523;3.220343179;116.364786561;broken
15.069884961;4.597311057;108.230463422;broken
12.556467224;6.546416873;100.806854437;broken
11.11405514;8.911854492;94.072317377;broken
10.585526984;11.713698855;88.040216416;broken
10.856288233;15.090508691;82.777162219;broken
11.872501143;19.265050168;78.426262081;broken
13.646712909;24.52307832;75.247709788;broken
16.257040608;31.187662687;73.685366914;broken
19.840389907;39.55914937;74.462477767;broken
24.572892178;49.767250265;78.686014959;broken
30.619538119;61.448883821;87.863084033;broken
38.018581087;73.164881505;103.555640267;broken
46.453693188;81.663808751;126.172169923;broken
54.904120923;81.813341509;152.686431331;broken
61.362333863;69.040298447;175.177635205;broken
63.205045363;44.633059473;184.6659815;broken
58.74776875;17.64399518;179.169951004;broken
48.882863093;-2.507826456;164.811210097;broken
36.549097601;-13.25109593;148.630781622;broken
24.597051154;-17.20473829;134.147529972;broken
14.564621687;-17.78339197;122.059114056;broken
6.80109841;-17.317888435;112.003121566;broken
1.012541567;-17.049765292;103.502113053;broken
-3.322412079;-17.564503774;96.240807435;broken
-6.740514086;-19.136574023;90.08674992;broken
-9.715568471;-21.930271647;85.064793039;broken
-12.647097233;-26.098875371;81.353888608;broken
-15.875523986;-31.814336051;79.320018966;broken
-19.700838882;-39.232113067;79.580701858;broken
-24.388344686;-48.365188423;83.075051208;broken
-30.142787183;-58.811572281;91.054071709;broken
-37.023295607;-69.283959899;104.776331913;broken
-44.765855037;-77.046707092;124.545526229;broken
-52.51325953;-77.881578857;147.964651443;broken
-58.601656168;-67.898833111;168.748496713;broken
-60.832978635;-47.524823007;179.277221299;broken
-57.639021284;-23.500073624;176.727358725;broken
-49.445673846;-4.03721634;165.128699;broken
-38.547644044;7.444872374;150.503231153;broken
-27.509440104;12.337723711;136.550425588;broken
-17.946120788;13.466597685;124.421274969;broken
-10.407068355;13.060912615;114.043746621;broken
-4.774752922;12.423324021;105.053933786;broken
-0.647214456;12.205129223;97.146712041;broken
2.437348027;12.709089793;90.140902675;broken
4.902566051;14.092270877;83.963088252;broken
7.108095209;16.483681202;78.631184932;broken
9.358235847;20.047851871;74.260956666;broken
11.923743693;25.013633689;71.102187823;broken
15.065317292;31.670993368;69.610292978;broken
19.05067955;40.316534202;70.557183425;broken
24.154484667;51.094014985;75.162110542;broken
30.619971943;63.628420407;85.136409869;broken
38.541999575;76.335780825;102.316626989;broken
47.612507075;85.507892812;127.246946718;broken
56.707399651;85.165459216;156.381935222;broken
63.537333947;70.057635573;180.315620487;broken
65.102206337;42.250275931;188.856743609;broken
59.61774304;12.887140102;180.901857743;broken
48.402398335;-7.700571348;164.412710058;broken
34.937685611;-17.816373307;147.156858245;broken
22.27671147;-21.087856751;132.41100136;broken
11.869215097;-21.337994889;120.49819125;broken
3.899484701;-20.933265422;110.847961384;broken
-2.060375329;-21.048516396;102.918256352;broken
-6.617529185;-22.20796163;96.409387884;broken
-10.359232972;-24.648334022;91.253522932;broken
-13.788617224;-28.504612203;87.584240047;broken
-17.320456019;-33.876730447;85.738700148;broken
-21.293961881;-40.805000668;86.288078234;broken
-25.97661119;-49.146835652;90.058580987;broken
-31.537465061;-58.326270379;98.049908654;broken
-37.966778337;-66.956528051;111.065838078;broken
-44.924318269;-72.506921265;128.831514228;broken
-51.544142988;-71.583988388;148.729977164;broken
-56.353705884;-61.665628192;165.42549893;broken
-57.628567238;-43.918080115;173.321216606;broken
-54.338050328;-23.865403083;170.75429489;broken
-47.024614989;-7.590445807;160.860143205;broken
-37.560414386;2.344202524;148.144858767;broken
-27.983306327;6.835206934;135.553202464;broken
-19.626863145;7.966490647;124.181038906;broken
-13.004458235;7.505450561;114.128020121;broken
-8.082080124;6.548491334;105.183057832;broken
-4.570742974;5.661780379;97.122361171;broken
-2.114937369;5.094051958;89.784369397;broken
-0.384779931;4.93566268;83.065276664;broken
0.892126296;5.216876965;76.900302244;broken
1.930066457;5.96414845;71.250502633;broken
2.898246135;7.232227354;66.098151303;broken
3.938401628;9.124724268;61.450317304;broken
5.183119061;11.811205906;57.351778037;broken
6.773859904;15.545205523;53.911920298;broken
8.878982852;20.683458192;51.355681481;broken
11.712056934;27.699291504;50.116449363;broken
15.548993231;37.165783585;50.997545283;broken
20.737022916;49.642870661;55.425291341;broken
27.674426375;65.313435147;65.746964406;broken
36.70778848;83.072297769;85.233060411;broken
47.835270709;98.773864448;116.667988259;broken
60.060533207;103.428526872;157.652558251;broken
70.468851686;85.884444821;194.298592869;broken
74.168594039;45.859181904;207.001452966;broken
67.374335126;2.910945508;193.114328623;broken
51.903121618;-24.149437397;168.66767593;broken
33.650507454;-34.904145354;146.677485166;broken
17.19739078;-37.194544281;130.608373371;broken
4.143326366;-36.983446664;119.630405575;broken
-5.727099162;-37.071047068;112.396478459;broken
-13.249646659;-38.428407868;108.077510675;broken
-19.292549349;-41.195825473;106.365903179;broken
-24.549335619;-45.115080499;107.284277763;broken
-29.48511439;-49.640603373;110.982989307;broken
-34.322431746;-53.916000051;117.500485293;broken
-39.024888139;-56.762611146;126.448352128;broken
-43.281941661;-56.845776918;136.690039971;broken
-46.537262123;-53.155725359;146.273625714;broken
-48.125693299;-45.695032303;152.94470254;broken
-47.54233466;-35.842036875;155.156944314;broken
-44.734263192;-25.836533425;152.818118761;broken
-40.198808048;-17.64857082;147.083311313;broken
-34.786751113;-12.196611045;139.495334518;broken
-29.365117497;-9.398543367;131.287597516;broken
-24.573139706;-8.677062275;123.190571543;broken
-20.758081122;-9.406321826;115.554399733;broken
-18.033658891;-11.12658893;108.531562761;broken
-16.375962101;-13.588091342;102.208017293;broken
-15.706873118;-16.72027781;96.677471591;broken
